"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-04","0.00","0.0","22.8","21","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-05","0.00","0.0","22.0","22","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-06","0.00","0.0","20.1","26","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-07","0.46","5.5","18.9","30","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-08","0.12","1.4","22.8","27","7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-09","0.06","0.6","22.0","13","-1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-10","0.01","0.2","20.9","20","-1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-11","0.22","3.1","18.1","13","-3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-12","0.06","0.7","20.9","16","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-13","0.03","0.4","22.0","28","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-14","0.00","0.0","20.1","27","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-15","0.00","0.0","18.9","23","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-16","0.00","0.0","16.9","12","-7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-17","0.00","0.0","16.9","29","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-18","0.30","2.6","16.9","40","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-19","0.00","0.0","11.0","38","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-20","0.00","0.0","9.8","25","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-21","0.00","0.0","9.8","28","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-22","0.00","0.0","9.8","38","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-23","0.00","0.0","7.9","37","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-24","1.00","0.0","7.9","40","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-25","0.00","0.0","5.1","40","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-26","0.02","0.3","5.1","19","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-27","0.00","0.0","5.1","12","-1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-28","0.00","0.0","5.1","9","-6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-29","0.02","0.2","5.1","26","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-30","1.27","0.0","5.1","36","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-01-31","0.16","0.0","3.9","38","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-01","0.08","0.7","3.9","32","26"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-02","0.00","0.0","5.1","28","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-03","0.29","3.6","5.1","33","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-04","0.00","0.0","9.1","25","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-05","0.00","0.0","9.1","7","0"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-06","0.00","0.0","9.1","16","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-07","0.00","0.0","9.1","21","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-08","0.00","0.0","7.9","23","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-09","0.00","0.0","7.9","26","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-10","0.00","0.0","7.9","29","16"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-11","0.00","0.0","7.9","26","8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-12","0.00","0.0","7.9","33","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-13","0.07","1.2","7.1","26","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-14","0.02","0.2","7.9","17","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-15","0.00","0.0","7.9","22","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-16","0.00","0.0","7.1","24","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-17","0.00","0.0","7.1","27","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-18","0.00","0.0","5.9","28","7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-19","0.05","0.7","5.1","34","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-20","0.00","0.0","5.9","36","26"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-21","0.00","0.0","5.9","36","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-22","0.00","0.0","5.1","36","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-23","0.00","0.0","5.1","35","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-24","0.05","0.6","3.9","34","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-25","1.13","10.6","3.9","27","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-26","0.56","5.2","15.0","26","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-27","0.00","0.0","18.1","26","17"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-02-28","0.00","0.0","13.0","31","16"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-01","0.00","0.0","11.8","33","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-02","0.00","0.0","11.0","34","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-03","0.00","0.0","9.8","37","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-04","0.00","0.0","7.9","28","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-05","0.00","0.0","7.9","15","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-06","0.00","0.0","7.1","21","-5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-07","0.00","0.0","7.1","21","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-08","0.01","0.1","7.1","23","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-09","0.00","0.0","7.1","33","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-10","0.12","1.2","7.1","29","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-11","0.14","1.3","7.9","20","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-12","0.03","0.3","9.1","24","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-13","0.03","0.3","9.1","34","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-14","0.00","0.0","7.9","37","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-15","0.00","0.0","7.1","40","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-16","0.00","0.0","5.1","37","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-17","0.13","2.0","3.9","30","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-18","0.06","0.8","7.1","35","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-19","0.00","0.0","5.1","44","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-20","0.00","0.0","3.1","40","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-21","0.30","0.0","3.1","42","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-22","0.07","0.3","2.0","38","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-23","0.00","0.0","2.0","44","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-24","0.03","0.0","1.2","52","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-25","1.22","3.4","0.0","40","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-26","0.09","1.0","2.0","37","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-27","0.11","1.0","2.0","31","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-28","0.00","0.0","0.0","41","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-29","0.03","0.0","0.0","40","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-30","0.00","0.0","0.0","29","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-03-31","0.01","0.1","0.0","27","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-04-01","0.40","3.0","0.0","34","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-04-02","0.27","0.8","3.9","38","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1969-04-03","0.00","0.0","0.0","33","13"
